JobText,Times,Sim,difference

credit: applicants must not have delinquent federal or state taxes, past due child support payments, and must not have defaulted on $7,500 or more in delinquent debt (except for some bankruptcies).

e-verify: dhs uses e-verify, an internet-based system, to confirm the eligibility of all newly hired employees to work in the united states. learn more about e-verify, including your rights and responsibilities.

qualifications

applicants must meet these qualifications in order to be further evaluated in the tso hiring process:

* have a high school diploma, general educational development (ged), high school equivalency test (hiset), or test assessing secondary completion (tasc) credential or at least one year of full-time work experience in the security industry, aviation screening, or as an x-ray technician
* be proficient in the english language (i.e., able to read, write, speak, and comprehend)
national service experience (i.e., volunteer experience): experience refers to paid and unpaid experience, including volunteer work done through national service programs (e.g., peace corps, americorps) and other organizations (e.g., professional; philanthropic; religious; spiritual; community, student, social). volunteer work helps build critical competencies, knowledge, and skills and can provide valuable training and experience that translates directly to paid employment. you will receive credit for all qualifying experience, including volunteer experience.

education

additional information

no moving, relocation or pre-employment travel expenses will be paid for this position, or while in application for this position.

this position is not a law enforcement position and therefore, is not covered by law enforcement availability pay or law enforcement retirement. per the president's 2014 fair employment memo, tsa policy is to not adversely consider a candidate based on unemployment or financial difficulty through no fault of their own.

tsa is an excepted service agency. employment with tsa does not confer the ""competitive status"" that generally **results** from selection and service in competitive service agencies. however, permanent employees who have at least one year of continuous service with tsa will be eligible to apply for positions in other federal agencies under the opm-dhs interchange agreement.

reasonable accommodation: applicants requiring reasonable accommodation for any part of the application and hiring process should contact the tsa hraccess help desk at 1-877-872-7990 or tty 1-877-872-7992.

bargaining unit status: this position is in the bargaining unit for which the american federation of government employees (afge) is the exclusive representative.

reemployed annuitants: since the tso position is permanent, it does not meet the eligibility requirement for a salary offset waiver under the national defense authorization act (ndaa) for fiscal year 2010. therefore, former federal or postal service employees who are receiving a civilian retirement annuity may have their salary reduced by the amount of their pension, which could result in a biweekly net pay as low as zero dollars ($0.00) or a debt owed to the federal government.

tso dress and appearance responsibilities: tsos are required to adhere to the personal appearance standard that requires a neat, clean and professional appearance while on duty or while wearing a uniform. this includes adherence to policies on accessories and grooming. for example, with the exception of 1/4 inch stud-type earrings, body and/or tongue piercing may not be visible to the public. in addition, tattoos must be covered at all times and not visible to the public (visible tattoos are defined as those present on the body anywhere outside of the standard long-sleeved tso uniform). each airport's federal security director has the discretion whether to permit exceptions and allow visible tattoos to be covered by an acceptable band or skin-colored make-up that does not detract from the tso uniform.

work schedules for part-time positions: specific work shifts and schedules will be determined by the airport.

* part-time shifts generally range from 16-32 hours per week
* part-time work consists of shift-work on any day from sunday through saturday, which may include irregular hours, nights, holidays, overtime, extended shifts and weekend shifts, changing shifts, and split shifts
* a ""split-shift"" consists of any two work shifts, each lasting at least two (2) hours in one 24-hour period, with at least two (2) hours between work shifts
maintaining employment: all tsos must maintain the standard level of certification and fitness for duty, to include:

* completing classroom training, on-the-job training, and all initial certification testing
* recurrent and specialized training and recertification tests on a periodic basis
* passing background investigations, including a criminal check and credit check, and all randomly administered drug and alcohol screening tests

how you will be evaluated

you will be evaluated for this job based on how well you meet the qualifications above.

if you meet the minimum qualifications, you may be invited to take a computer based test (cbt) to confirm english language proficiency and evaluate x-ray interpretation aptitude. upon passing the cbt, you will be eligible to be scheduled for additional assessments, which include: (1) a structured interview to determine, among other qualities, your decision making skill and your ability to work with teams and the general public; (2) a drug screening; and, (3) a job related medical evaluation that includes a color vision test, vision exam, hearing exam, and adequate joint mobility exam (in part to determine the physical potential to repeatedly lift and/or carry up to 50 pounds, to stand for prolonged periods (e.g. 3-4 hours) of time without a break, and to walk up to three miles during a shift). upon passing these assessments, you will be subject to a pre-hire background investigation. based upon passing the pre-hire background investigation and a qualitative evaluation of the criteria above, you will be placed in one of the following categories:

best qualified: applicants demonstrating a superior level of all evaluation criteria.
highly qualified: applicants demonstrating a more than satisfactory level of the evaluation criteria.
qualified: applicants demonstrating minimal or basic satisfactory qualifications, with general knowledge, skills, and abilities.

for more information on tso eligibility standards and background requirements, please click here.

for more information on tso medical requirements, please click here.
to preview questions please click here.

background checks and security clearance

security clearance

not applicable

drug test required

yes

* required documents

required documents

* if you are claiming veteran's preference based upon period of service, a compensable disability, a widow or spouse entitlement, or as a purple heart recipient, please submit a copy of the following documents, as applicable: form dd-214 - certification of release or discharge from active duty (member 4 copy), form sf-15 - application for 10-point veterans' preference, and any documentation that supports your claim (e.g., department of veterans affairs letter dated 1991 or later. please refer to the sf-15 form to determine what documentation is required. to access this form, please click here.)
* a copy of your most recent notification of personnel action (sf-50) if you are a current or former federal employee. current or former u.s. postal service employees should submit a copy of their notification of personnel action (ps-50).

if you are relying on your education to meet qualification requirements:

education must be accredited by an accrediting institution recognized by the u.s. department of education in order for it to be credited towards qualifications. therefore, provide only the attendance and/or degrees from schools accredited by accrediting institutions recognized by the u.s. department of education.

failure to provide all of the required information as stated in this vacancy announcement may result in an ineligible rating or may affect the overall rating.

* benefits

benefits

a career with the u.s. government provides employees with a comprehensive benefits package. as a federal employee, you and your family will have access to a range of benefits that are designed to make your federal career very rewarding. learn more about federal benefits.

dhs offers competitive salaries and an attractive benefits package, including: health, dental, vision, life, and long-term care insurance; retirement plan; thrift savings plan [similar to a 401(k)]; flexible spending account; employee assistance program; personal leave days; and paid federal holidays. other benefits may include: uniform allowance; health and wellness programs; transportation subsidies; and tuition reimbursement. dhs is committed to employee development and offers a variety of employee training and developmental opportunities. for more information, go to the dhs careers website and select ""employee benefits.""

tsa also provides part-time tsos the opportunity to take advantage of receiving federal employee health benefits (fehb) while only paying the same low cost as full-time employees.

employees who transfer to tsa from an agency that allows employees to maintain an annual leave balance higher than the maximum accumulation for the appointed position will have their leave ceiling set to the maximum accumulation for the appointed position (e.g., united states duty location - 240 hours, foreign duty location - 360 hours). tsa will not make a monetary payment for any leave forfeited under these circumstances.

starting a career with tsa as a tso may lead to promotion possibilities within dhs.

review our benefits

eligibility for benefits depends on the type of position you hold and whether your position is full-time, part-time, or intermittent. contact the hiring agency for more information on the specific benefits offered.

* how to apply

how to apply

applications will be accepted online until 11:59pm eastern standard/daylight time on the closing date of the job opportunity announcement (joa). however, if a sufficient number of applications are received, the announcement may be closed before the published application deadline. therefore, applicants are strongly encouraged to promptly apply online and in advance of the announcement closing date.

application steps: to submit your application online:

* step #1: click the ""apply online"" button from the usajobs application page
* step #2: enter information into the resume fields and follow the process outlined in usajobs for creating and submitting your usajobs resume
* step #3: submit any required supporting documentation. please ensure you have included the required documents listed below, if applicable.
if you do not have access to a computer and you are unable to apply on-line, please contact the tsa-hraccess help desk at 1-877-872-7990 or tty 1-877-872-7992. the help desk hours are: eastern standard/daylight time 7:00am - 10:00pm monday - friday, 11:00am - 3:00pm on saturday, and 12:00pm - 4:00pm on sunday. an ""employment packet"" will be sent to you via mail which must be completed and returned no later than 11:59pm eastern standard/ daylight time on the closing date of the joa. an email address unique to you is required to apply even if you are submitting a paper application. and, if you have access to email but still cannot apply on-line, you may contact the tsa-hraccess help desk by email at: helpdesk@mailserver-hraccess.tsa.dhs.gov, to request that the ""employment packet"" be sent to you.

please note: if you have previously applied to a tso joa, you must utilize your existing usajobs account when applying to other tso vacancies. if you need assistance accessing your existing usajobs account, please contact usajobs via the contact us link. upon each submission of an application for a tso vacancy, you must update your profile and demographic information, answer each application question, re-submit any applicable documentation, and select finish at the end of the application. otherwise, the application will be considered incomplete and will not be processed. applicants must each use their own, individual email address when applying to a tso job opportunity announcement. email addresses are used as unique identifiers in the www.usajobs.gov system, so if you apply using the same email address as another tsa applicant, then all of the applications for each candidate who shares that account will be adversely impacted.

this joa is being used to fill positions at this airport location only. if you are interested in a different airport location, you will need to apply to a joa for that specific location when advertised.

agency contact information

tsa hraccess help desk tsa hraccess help desk

phone

877-872-7990

tdd

877-872-7992

fax

877-872-7993

email

helpdesk@mailserver-hraccess.tsa.dhs.gov

address

dhs/transportation security administration
shared service center
2650 park tower drive
vienna, virginia
united states

learn more about this agency

next steps

due to the extensive pre-employment screening process, we are actively recruiting to fill current and future transportation security officers within tsa. if you are interested in a career with tsa as a transportation security officer, we encourage you to apply to this announcement. tsa encourages women, minorities and veterans to apply for an exciting career as a transportation security officer with tsa.

after applying, you will be notified of your status by e-mail. you will also receive instruction on how to monitor your application status on-line via the tsa candidate dashboard. because some systems may re-direct tsa emails away from your inbox, please be sure to also check your junk and spam email folders on a regular basis for emails that may contain important information regarding your application status and specific instructions about the hiring process.

in order to help prevent these important messages from being automatically removed from your inbox, you may also want to consider adding the following two e-mail addresses to your contact list: 1) correspondence@mailserver-hraccess.tsa.dhs.gov, and 2) helpdesk@mailserver-hraccess.tsa.dhs.gov.

to render a final decision regarding your qualification for selection, several assessments are required, each of which may vary in length of time to schedule and successfully complete, and several of which may be dependent on you for submitting information as requested.

* fair & transparent

fair & transparent

the federal hiring process is setup to be fair and transparent. please read the following guidance.

equal employment opportunity policy

the united states government does not discriminate in employment on the basis of race, color, religion, sex (including pregnancy and gender identity), national origin, political affiliation, sexual orientation, marital status, disability, genetic information, age, membership in an employee organization, retaliation, parental status, military service, or other non-merit factor.

* equal employment opportunity (eeo) for federal employees & job applicants

reasonable accommodation policy

federal agencies must provide reasonable accommodation to applicants with disabilities where appropriate. applicants requiring reasonable accommodation for any part of the application process should follow the instructions in the job opportunity announcement. for any part of the remaining hiring process, applicants should contact the hiring agency directly. determinations on requests for reasonable accommodation will be made on a case-by-case basis.

a reasonable accommodation is any change to a job, the work environment, or the way things are usually done that enables an individual with a disability to apply for a job, perform job duties or receive equal access to job benefits.

under the rehabilitation act of 1973, federal agencies must provide reasonable accommodations when:

* an applicant with a disability needs an accommodation to have an equal opportunity to apply for a job.
* an employee with a disability needs an accommodation to perform the essential job duties or to gain access to the workplace.
* an employee with a disability needs an accommodation to receive equal access to benefits, such as details, training, and office-sponsored events.

you can request a reasonable accommodation at any time during the application or hiring process or while on the job. requests are considered on a case-by-case basis.

learn more about disability employment and reasonable accommodations or how to contact an agency.

legal and regulatory guidance

* financial suitability
* social security number request
* privacy act
* signature and false statements
* selective service
* new employee probationary period

note: we cannot accept applications on behalf of federal agencies. application instructions are listed within the job description.",1.8087824303493492,-9.337249457023633,11.146031887372983
"teacher, .40 fte music/piano at concord high 2018-2019 school year

employer:
mt. diablo unified

date posted:
6/22/2018

contact:

chris essayan

number openings: (at time of posting)
1

length of work year:
185 days + 2 days new teacher orientation

employment type:
part time

application deadline:
until filled

salary:
$53,339 - $98,346* pro-rated for part time

date posted:
6/22/2018  application deadline:
until filled
employment type:
part time  length of work year:
185 days + 2 days new teacher orientation
salary:
$53,339 - $98,346* pro-rated for part time  number openings: (at time of posting)
1
contact: chris essayan email: essayanc@mdusd.org phone:

stipends::
$1,413 for masters, ed.d/ph.d, and national board certification pro-rated for part time

*mdusd career increments::
applied when appropriate up to $98,346 pro-rated for part time

medical benefits::
district contribution towards medical benefits with access to a variety of group health plans.

retirement::
calstrs (california state teachers retirement plan)

location(s)::
concord high school

stipends::
$1,413 for masters, ed.d/ph.d, and national board certification pro-rated for part time

*mdusd career increments::
applied when appropriate up to $98,346 pro-rated for part time

medical benefits::
district contribution towards medical benefits with access to a variety of group health plans.

retirement::
calstrs (california state teachers retirement plan)

location(s)::
concord high school

job description / essential elements: print
certificated teaching personnel duties and responsibilities of classroom teachers classroom teachers shall be evaluated by the site administrator or his/her designees on the basis of how their performance conforms to the california standards for the teaching profession. classroom teachers assigned to multiple sites shall be evaluated by a site administrator assigned by the appropriate assistant superintendent or his/her designee. alternatively, qualified first year teachers may be evaluated by a coach from the peer assistance and review program. the duties and responsibilities of classroom teachers are as follows: 1. to establish, in cooperation with the principal or his/her designee (or designated by the collective bargaining agreement), goals and objectives consistent with the evaluation article of the collective bargaining agreement. 2. comply with all laws and regulations of the state of california, policy and rules of the mt. diablo unified school district board of education, and terms and conditions of the collective bargaining agreement, which include but are not limited to the following: a. being present on campus during contractually designated time; b. attending job-related meetings and activities; c. submitting accurate forms, reports and other required documents; d. complying with mandatory child abuse reporting laws; e. adhering to state adopted curriculum and standards. 3. while on a site is responsible to the site administrator for the care, control, and instruction of the students in his/her charge. 4. to report promptly to the principal (or an individual designated by the principal) any serious accident or illness affecting students. 5. to respect the individuality of the children. 6. to maintain conditions and practices in the classrooms which positively affect the physical and mental health of the children. 7. to report promptly to the principal (or individual designated by the principal) any factors which prevent the full exercise of duties and responsibilities. 8. to keep abreast of current innovative educational practices and curriculum trends so as to be in a position to participate in policy-making processes and curriculum revision. 9. to enforce all rules governing the conduct of pupils as may be prescribed by the superintendent and the board of education, as well as those developed cooperatively by the principal and the faculty, not in conflict with the board of education policy. 10. to work cooperatively with employees of the district and with the community. 11. provide and maintain adequate lesson plans and instructions for substitute teachers. 12. to perform those non-instructional duties and responsibilities, including supervisory and advisory duties, as may be prescribed by the board of education. 2/13/01 f/jclasstchr

requirements for applying

applicants are encouraged to enter their social security number into their edjoin job seeker profile when applying for positions. while we cannot view your ssn, it does enable us to directly access your credentials on the ctc website. or (include a copy of credential or details of selected credential print-out from the ctc website with the document number and validity dates. do not use printer friendly version). out-of-state candidates may apply. for information about obtaining a california teaching credential, contact the ctc at credentials@ctc.ca.gov . any applicant with an out-of-state credential, subject matter authorization, or other credential not listed below, may attach their credential in the unknown (unkn) category below. students currently enrolled in california credential programs may apply, but need to provide an email/letter from the recommending institution specifying enrollment and expected completion date. if your english learner authorization (clad/bclad/el/ela/sdaie) is not embedded in your credential, you may enter it in your application under credential requirements bilingual spanish is desirable, but not required.

* credential copy (attach ca or out of state credential. if finishing a program, attach a letter of appeasement or intern eligibility letter from your university)
* english learner authorization (clad/bclad/el/ela/sdaie or equivalent (please attach here if not enbedded in your credential))
* letter of introduction (stating the position you are applying for and your skills and qualifications)
* letter(s) of recommendation (two letters, less than 2 years old)
* other (test **results** (cbest/equivalent & cset/praxis/msat))
* resume (one page in length)

* single subject teaching credential - music

requirements for applying

applicants are encouraged to enter their social security number into their edjoin job seeker profile when applying for positions. while we cannot view your ssn, it does enable us to directly access your credentials on the ctc website. or (include a copy of credential or details of selected credential print-out from the ctc website with the document number and validity dates. do not use printer friendly version). out-of-state candidates may apply. for information about obtaining a california teaching credential, contact the ctc at credentials@ctc.ca.gov . any applicant with an out-of-state credential, subject matter authorization, or other credential not listed below, may attach their credential in the unknown (unkn) category below. students currently enrolled in california credential programs may apply, but need to provide an email/letter from the recommending institution specifying enrollment and expected completion date. if your english learner authorization (clad/bclad/el/ela/sdaie) is not embedded in your credential, you may enter it in your application under credential requirements bilingual spanish is desirable, but not required.

* credential copy (attach ca or out of state credential. if finishing a program, attach a letter of appeasement or intern eligibility letter from your university)
* english learner authorization (clad/bclad/el/ela/sdaie or equivalent (please attach here if not enbedded in your credential))
* letter of introduction (stating the position you are applying for and your skills and qualifications)
* letter(s) of recommendation (two letters, less than 2 years old)
* other (test **results** (cbest/equivalent & cset/praxis/msat))
* resume (one page in length)

* single subject teaching credential - music

we are seeking a .40 fte music teacher who will have an immediate, positive impact on students' achievement. teachers at each site work closely with other educators to provide a rigorous, **challenging** learning experience for every student. upon an offer of employment, you must provide the official copies of the following: undergraduate & graduate transcripts, cbest verification, cset/msat/praxis/equivalent **results** and, if applicable, the certificate of compliance for highly qualified teachers (no child left behind). no unofficial copies of transcripts and test **results** can be accepted. the mt. diablo unified school district is a k-12 school district located in concord, california serving the educational needs of over 31,000 students, and an additional 11,000 adult students. the district covers over 150 square miles, including the cities of concord, pleasant hill, clayton; portions of walnut creek, martinez, and unincorporated areas including lafayette, pacheco, pittsburg, and bay point. condition of employment: no individual shall be permitted to begin employment until the department of justice has ascertained that the individual has not been convicted of a sex offense as defined by education code section 44010, a controlled substance offense as defined education code section 44011, or a serious or violent felony as defined in penal code sections 667.5(c) & 1192.7(c). the district administration reserves the right to screen applicants based on a review of applications, resumes, and recommendations, to use job related testing as part the interview process, and does not guarantee a personal interview to all applicants. equal opportunity employer nondiscrimination: the mt. diablo unified school district prohibits discrimination, harassment, intimidation, and bullying based on actual or perceived ancestry, age, color, disability, gender, gender identify, gender expression, nationality, race or ethnicity, religion, sex, sexual orientation, actual or potential parental, family, marital status, or association with a person or a group with one or more of these actual or perceived characteristics. questions, concerns or complaints regarding compliance with title ix student issues, please contact the title ix compliance officer, chris holleran, assistant superintendent high school, at 1936 carlotta drive, concord, ca 94519, by phone (925) 682-8000, or email at holleranc@mdusd.org. questions, concerns or complaints regarding compliance with title ix employee issues, please contact the executive director, human resources, lisa murphy oates, at 1936 carlotta drive, concord, ca 94519, by phone (925) 682-8000, or email at murphyoatesl@mdusd.org. questions, concerns or complaints regarding harassment, discrimination, intimidation and bullying, please contact the equity compliance officer, jennifer sachs, executive director of instructional support, at 1936 carlotta drive, concord, ca 94519, by phone (925) 682-8000, or email at sachsj@mdusd.org.

back to search **results** page

tweet

mt. diablo unified

application deadline: until filled

we are seeking a .40 fte music teacher who will have an immediate, positive impact on students' achievement. teachers at each site work closely with other educators to provide a rigorous, **challenging** learning experience for every student. upon an offer of employment, you must provide the official copies of the following: undergraduate & graduate transcripts, cbest verification, cset/msat/praxis/equivalent **results** and, if applicable, the certificate of compliance for highly qualified teachers (no child left behind). no unofficial copies of transcripts and test **results** can be accepted. the mt. diablo unified school district is a k-12 school district located in concord, california serving the educational needs of over 31,000 students, and an additional 11,000 adult students. the district covers over 150 square miles, including the cities of concord, pleasant hill, clayton; portions of walnut creek, martinez, and unincorporated areas including lafayette, pacheco, pittsburg, and bay point. condition of employment: no individual shall be permitted to begin employment until the department of justice has ascertained that the individual has not been convicted of a sex offense as defined by education code section 44010, a controlled substance offense as defined education code section 44011, or a serious or violent felony as defined in penal code sections 667.5(c) & 1192.7(c). the district administration reserves the right to screen applicants based on a review of applications, resumes, and recommendations, to use job related testing as part the interview process, and does not guarantee a personal interview to all applicants. equal opportunity employer nondiscrimination: the mt. diablo unified school district prohibits discrimination, harassment, intimidation, and bullying based on actual or perceived ancestry, age, color, disability, gender, gender identify, gender expression, nationality, race or ethnicity, religion, sex, sexual orientation, actual or potential parental, family, marital status, or association with a person or a group with one or more of these actual or perceived characteristics. questions, concerns or complaints regarding compliance with title ix student issues, please contact the title ix compliance officer, chris holleran, assistant superintendent high school, at 1936 carlotta drive, concord, ca 94519, by phone (925) 682-8000, or email at holleranc@mdusd.org. questions, concerns or complaints regarding compliance with title ix employee issues, please contact the executive director, human resources, lisa murphy oates, at 1936 carlotta drive, concord, ca 94519, by phone (925) 682-8000, or email at murphyoatesl@mdusd.org. questions, concerns or complaints regarding harassment, discrimination, intimidation and bullying, please contact the equity compliance officer, jennifer sachs, executive director of instructional support, at 1936 carlotta drive, concord, ca 94519, by phone (925) 682-8000, or email at sachsj@mdusd.org.",6.615840716549927,-4.525926909263198,11.141767625813126
"attorney advisor general job in washington, dc

vacancy no. ag-ogc-2018-0077 department office of the general counsel
salary $68,036.00 to $148,967.00 grade 11 to 11
perm/temp permanent ft/pt full-time
open date 6/26/2018 close date 7/23/2018
job link apply online who may apply public
locations:

washington, dc

job description (please follow all instructions carefully)

overview

*

open & closing dates

opening and closing dates 06/26/2018 to 07/23/2018

*

salary

$68,036 to $148,967 per year

*

pay scale & grade

gs 11

*

work schedule

full-time

*

appointment type

permanent

location

6 vacancies in the following location:

*
washington dc, dc

washington dc, dc

relocation expenses reimbursed

no

this job is open to

*

the public

u.s. citizens, nationals or those who owe allegiance to the u.s.

share share
*
*
*
*
*
*

announcement number

ag-ogc-2018-0077

control number

502158300

* duties

duties

summary

usda is a premier agency focused on enhancing the quality of life for the american people by supporting production of agriculture; ensuring safe, affordable, nutritious and accessible food supply; forest and range lands; supporting sound development of rural communities; providing economic opportunities for farm and rural residents; expanding global markets for agricultural and forest products and services; and working to reduce **hunger** in america and throughout the world, then the usda is for you.

there are 5 office of the general counsel (ogc) divisions in washington, d.c. comprised of attorneys, and administrative and professional staff. they are the civil rights, employment and labor law division, general law and research division, natural resources and environment division, marketing regulatory, and food safety programs division, and international affairs, food assistance, and farm and rural programs division.

to learn more about our agency, our exciting mission, vision and guiding principles, please click here to view the office of the general counsel website

pay scale: the above salary reflects the pay range from gs 11 step 1 to a gs 14 step 10.

this position starts at the gs-11 level only however, the full performance level is a gs-14.  below are the salary ranges for each grade level.

gs-11:  $68,036.00 - $88,450.00
gs-12:  $81,548.00 - $106,012.00
gs-13:  $96,970.00 - $126,062.00
gs-14:  $114,590.00 - $148,967.00

learn more about this agency

responsibilities

as an attorney you will be responsible for the following:

* conducting legal research and advising agency officials and ogc attorneys on legal questions, preparing pleadings, motions, briefs and other related documents, determining the nature of action along with the legal issues involved and the most effective course of action and the most advantageous legal strategies.
* serving as legal counsel to officials and agencies within the department of agriculture including: farm service agency, rural development (rural housing service, rural utilities service, rural business service), food and nutrition service, natural resources conservation service, risk management agency, the forest service, foreign agricultural service, food safety and inspection service, agricultural marketing service, animal and plant health inspection service, departmental administration, agricultural research service, economic research service, national institute of food and agriculture, and national agricultural statistics service, and other usda agencies within the states served by this office.
* advising usda agency officials and other departmental employees on complex legal questions or factual issues and recommending final action on many matters regarding litigation.
* conducting research to ensure any advice is based on sound understanding of relevant facts and law, anticipating significant foreseeable consequences of advice and recommend actions to ensure that decisions made and actions taken are practical, effective, legally sound and supportable.
* conducting and assisting with litigation in conjunction with other attorneys in ogc and the department of justice to prepare pleadings for federal, state or administrative tribunals, preparing witnesses in preparation for trials or hearings, participating in pre-hearing conferences, mediation or negotiation, and preparing documents related to the relevant facts and law at issue. example of actions include: programmatic claims made in district court proceeding proceeding de novo or record review; administrative actions before various administrative tribunals; and defense of personnel actions taken by the agency.
* negotiating with highly skilled and knowledgeable opposing counsel while acting within the parameters of delegated authority consistent with statutory authority and agency policy and objectives.
* reviewing agency reports, documents, and policy statements for legal sufficiency; conducting all legal research related to the above matters; and acting as legal advisor to the administrative officials of the department.
* planning, organizing, and conducting independent activities required in furnishing the legal services assigned.
* reviewing and drafting documents related to a wide variety of real property issues involving all usda agencies: e.g., the acquisition, purchase and disposal of real property, easement acquisition, review of title commitments/title insurance, boundary disputes, title claims, leasehold issues, securing and disposal of encumbered property

travel required

occasional travel - travel depends on the needs of the office.

supervisory status

no

promotion potential

14

who may apply

this job is open to
us citizens and nationals; no prior federal experience is required.

questions? this job is open to 1 group.

*

job family (series)

0905 attorney

similar jobs

* attorneys

* requirements

requirements

conditions of employment

* cover letter and resume
* proof of bar membership
* law school transcripts
* narrative

more information

if you are newly hired, the documentation you present for purposes of completing the department homeland security (dhs) form i-9 on your entry-on-duty date will be verified through the dhs ""e-verify"" system. federal law requires the use of e-verify to confirm the employment eligibility of all new hires. under this system, the new hire is required to resolve any identified discrepancies as a condition of continued employment.

to be eligible for appointment to this position, the new hire must be cleared to come on board once the **results** of the fingerprint check, review of the of-306, declaration for federal employment, and the candidates electronic questionnaires for investigations processing (eqip) entries have been reviewed and determined to be satisfactory.  this position requires a favorable credit check as part of the background investigation.

selectee must be able to obtain and maintain a security clearance.

additional selections may be made from this announcement.if you are a male applicant born after december 31, 1959, certify that you have registered with the selective service system or are exempt from having to do so.

persons with disabilities who require alternative means for communication of program information (braille, large print, audiotape, etc) should contact: usdas target center at 202-720-2600 (voice and tdd).

relocation expenses are not authorized

this is a bargaining unit designated position

this announcement may be used to fill multiple vacancies

background investigation and fingerprint check: if selected you must be able to obtain and maintain a public trust security clearance and a credit report inquiry.

direct deposit - per public law 104-134 all federal employees are required to have federal payments made by direct deposit to a financial institution of your choosing.

obtain and use a government-issued charge card for business-related travel.

may be subject to satisfactory completion of a two year probationary or trial period

this position is subject to limited telework only by managerial approval and subject to change at any time from the agency or department

qualifications

specialized experience

applicants should have demonstrated specialized experience in legal research, and have excellent writing and communication skills, and a strong academic record.  this experience should be clearly documented in the cover letter and resume.

applicants must have the requisite education and/or experience to: provide day-to-day legal advice on a broad range of legal issues; prepare formal and informal legal opinions; interpret contracts, mortgages, leases deeds, and other legal documents; prepare briefs and other legal documents; and assist in the development of complex regulations.  provide drafting and technical assistance on legislative proposals;  assist the department in briefing congress in response to inquiries, and represent or assist u.s. department of justice, when applicable, in the representation of usda in disputes in every conceivable tribunal, including administrative bodies, the federal and state courts and the world trade organization.

education

education

education: successful completion of a full course of study in a school of law accredited by the american bar association (aba) and have the first professional law degree (llb or jd) (law school transcript required)

bar membership: applicant must currently be a member in good standing of the bar of a state, territory of the united states, district of columbia, or commonwealth of puerto rico.

foreign education: if you are using education completed in foreign colleges or universities to meet the qualification requirements, you must show that the education credentials have been evaluated by a private organization that specializes in interpretation of foreign education programs and such education has been deemed equivalent to that gained in an accredited u.s. education program; or full credit has been given for the courses at a u.s. accredited college or university.

it is your responsibility to provide adequate proof that you meet the above requirements (education and bar membership). inadequate or illegible information could result in non-qualification and loss of consideration.

additional information

  if you are selected for a position with further promotion potential, you will be placed under a career development plan, and may be non-competitively promoted if you successfully complete the requirements and if recommended by management. however, promotion is neither implied nor guaranteed.
please note: applicants must have 52 weeks of time-in-grade at the next lower grade level (or its equivalent) in order to move to the next higher grade level.
  persons with disabilities who require alternative means for communication of program information (braille, large print, audiotape, etc) should contact: usda's target center at 202-720-2600 (voice and tdd).
 it is the policy of the government not to deny employment simply because an individual has been unemployed or has had financial difficulties that have arisen through no fault of the individual. see more information at: http://www.chcoc.gov/transmittals/transmittaldetails.aspx?transmittalid=6465

how you will be evaluated

you will be evaluated for this job based on how well you meet the qualifications above.

attorney positions are in the excepted service.  there is no formal rating system for applying veterans' preference to attorney appointments in the excepted service.

however, if you are eligible for veterans' preference, you are encouraged to include that information in your application along with the supporting documentation, (e.g., sf-15, dd-214, letter from the va documeting disability, or other supporting documentation).  please visit opm's vet guide for more information.

you will be evaluated based on your qualifications for this position as evidenced by the education, experience, academic record and training you described in your application package.

your application package must include: a cover letter, resume, proof of bar membership and other supporting documentation, law school transcript, as well as a narrative showing you possess the degree to which you possess the knowledge, skills, abilities and competencies listed below:

* knowledge of techniques of legal analysis and practice in order to prepare pleadings, motions, briefs, lititgation reports, and related documents along with opinions and case assessement memoranda.
* knowledge of statutes, regulations, and precedents in order to provide expert legal advice and develop or recommend litigation or rulemaking strategies.
* ability to negotiate or participate in negotiating settlements including those involving large and small sums of money and varied interest groups.
* ability to communicate technical requirements orally and written.

note: if, after reviewing your resume and/or supporting documentation, a determination is made that you have inflated your qualifications and or experience, your rating may be lowered to more accurately reflect the submitted documentation. please follow instructions carefully. errors or omissions may affect your rating. providing inaccurate information on federal documents could be grounds for non-selection or disciplinary action up to including removal from federal service.

to view the application form, visit: https://sec.usda.ntis.gov/cp/?event=jobs.previewapplication&jobid=f11d7d54-742a-43c0-a188-a8fd0103025d

background checks and security clearance

security clearance

public trust - background investigation

* required documents

required documents

the following documents are required for your application to be complete. our office cannot be responsible for incompatible software, illegible fax transmissions, delays in mail service, your system failure or downtime, etc. encrypted and digitally signed documents will not be accepted. failure to submit required, legible documents may result in loss of consideration.
